35.56307	-83.5133
35.56307	-83.51324
35.56307	-83.51324
35.56306	-83.51317
35.56306	-83.51317
35.56305	-83.51315
35.56305	-83.51315
35.56305	-83.51314
35.56305	-83.51314
35.56305	-83.51313
35.56305	-83.51313
35.56305	-83.51311
35.56305	-83.51311
35.56305	-83.51306
35.56305	-83.51306
35.56305	-83.51302
35.56305	-83.51302
35.56305	-83.51297
35.56305	-83.51297
35.56307	-83.51292
35.56307	-83.51292
35.56307	-83.51289
35.56307	-83.51289
35.56306	-83.51284
35.56306	-83.51284
35.56304	-83.51278
35.56304	-83.51278
35.56302	-83.51277
35.56302	-83.51277
35.56301	-83.51272
35.56301	-83.51272
35.56301	-83.51267
35.56301	-83.51267
35.56298	-83.51263
35.56298	-83.51263
35.56299	-83.51256
35.56299	-83.51256
35.56297	-83.51253
35.56297	-83.51253
35.56297	-83.51247
35.56297	-83.51247
35.56297	-83.51247
35.56297	-83.51247
35.56297	-83.51246
35.56297	-83.51246
35.56295	-83.51241
35.56295	-83.51241
35.56294	-83.51236
35.56294	-83.51236
35.56291	-83.51227
35.56291	-83.51227
35.56288	-83.51219
35.56288	-83.51219
35.5629	-83.5121
35.5629	-83.5121
35.56286	-83.51204
35.56286	-83.51204
35.56285	-83.51197
35.56285	-83.51197
35.56286	-83.51191
35.56286	-83.51191
35.56285	-83.51185
35.56285	-83.51185
35.56283	-83.51179
35.56283	-83.51179
35.56278	-83.51174
35.56278	-83.51174
35.56275	-83.51169
35.56275	-83.51169
35.56274	-83.51163
35.56274	-83.51163
35.56273	-83.51156
35.56273	-83.51156
35.56273	-83.51148
35.56273	-83.51148
35.5627	-83.51144
35.5627	-83.51144
35.56269	-83.51138
35.56269	-83.51138
35.56269	-83.51132
35.56269	-83.51132
35.56269	-83.51127
35.56269	-83.51127
35.56268	-83.51121
35.56268	-83.51121
35.56266	-83.51116
35.56266	-83.51116
35.56266	-83.51114
35.56266	-83.51114
35.56266	-83.51114
35.56266	-83.51114
35.56267	-83.51114
35.56267	-83.51114
35.56267	-83.5111
35.56267	-83.5111
35.56267	-83.51105
35.56267	-83.51105
35.56265	-83.511
35.56265	-83.511
35.56265	-83.51087
35.56265	-83.51087
35.56262	-83.51083
35.56262	-83.51083
35.56261	-83.51077
35.56261	-83.51077
35.56261	-83.51071
35.56261	-83.51071
35.56263	-83.51066
35.56263	-83.51066
35.56265	-83.51061
35.56265	-83.51061
35.56266	-83.51057
35.56266	-83.51057
35.56268	-83.51054
35.56268	-83.51054
35.56267	-83.5105
35.56267	-83.5105
35.56267	-83.51045
35.56267	-83.51045
35.56269	-83.51039
35.56269	-83.51039
35.56269	-83.51033
35.56269	-83.51033
35.56267	-83.5103
35.56267	-83.5103
35.56266	-83.51024
35.56266	-83.51024
35.56265	-83.51018
35.56265	-83.51018
35.56261	-83.51012
35.56261	-83.51012
35.56258	-83.51006
35.56258	-83.51006
35.56258	-83.50999
35.56258	-83.50999
35.5626	-83.50995
35.5626	-83.50995
35.56259	-83.50989
35.56259	-83.50989
35.56257	-83.50982
35.56257	-83.50982
35.56256	-83.50977
35.56256	-83.50977
35.56254	-83.50972
35.56254	-83.50972
35.56252	-83.50967
35.56252	-83.50967
35.56249	-83.50962
35.56249	-83.50962
35.56245	-83.50957
35.56245	-83.50957
35.56241	-83.50952
35.56241	-83.50952
35.56237	-83.50943
35.56237	-83.50943
35.56235	-83.50938
35.56235	-83.50938
35.56232	-83.50928
35.56232	-83.50928
35.5623	-83.50923
35.5623	-83.50923
35.56229	-83.50916
35.56229	-83.50916
35.5623	-83.50912
35.5623	-83.50912
35.56229	-83.50905
35.56229	-83.50905
35.56227	-83.50901
35.56227	-83.50901
35.56226	-83.50896
35.56226	-83.50896
35.56224	-83.5089
35.56224	-83.5089
35.56221	-83.50884
35.56221	-83.50884
35.56218	-83.50879
35.56218	-83.50879
35.56216	-83.50874
35.56216	-83.50874
35.56215	-83.50868
35.56215	-83.50868
35.56213	-83.50863
35.56213	-83.50863
35.56212	-83.50859
35.56212	-83.50859
35.56213	-83.50854
35.56213	-83.50854
35.56213	-83.5085
35.56213	-83.5085
35.56213	-83.50845
35.56213	-83.50845
35.56211	-83.50841
35.56211	-83.50841
35.56208	-83.50835
35.56208	-83.50835
35.56206	-83.5083
35.56206	-83.5083
35.56204	-83.50825
35.56204	-83.50825
35.56203	-83.50819
35.56203	-83.50819
35.56203	-83.50809
35.56203	-83.50809
35.56202	-83.50804
35.56202	-83.50804
35.56201	-83.50798
35.56201	-83.50798
35.56198	-83.50794
35.56198	-83.50794
35.56195	-83.50789
35.56195	-83.50789
35.56194	-83.50782
35.56194	-83.50782
35.56194	-83.50776
35.56194	-83.50776
35.56191	-83.50765
35.56191	-83.50765
35.5619	-83.50759
35.5619	-83.50759
35.5619	-83.50754
35.5619	-83.50754
35.56185	-83.50747
35.56185	-83.50747
35.56184	-83.50742
35.56184	-83.50742
35.56185	-83.50735
35.56185	-83.50735
35.56182	-83.5073
35.56182	-83.5073
35.56182	-83.50724
35.56182	-83.50724
35.56181	-83.50718
35.56181	-83.50718
35.56183	-83.50712
35.56183	-83.50712
35.56185	-83.50705
35.56185	-83.50705
35.56186	-83.50699
35.56186	-83.50699
35.56188	-83.50692
35.56188	-83.50692
35.56187	-83.50685
35.56187	-83.50685
35.56186	-83.50678
35.56186	-83.50678
35.56189	-83.5067
35.56189	-83.5067
35.56192	-83.50664
35.56192	-83.50664
35.56195	-83.50658
35.56195	-83.50658
35.562	-83.50653
35.562	-83.50653
35.56204	-83.50646
35.56204	-83.50646
35.56206	-83.50637
35.56206	-83.50637
35.56208	-83.5063
35.56208	-83.5063
35.5621	-83.50628
35.5621	-83.50628
35.56211	-83.50627
35.56211	-83.50627
35.56211	-83.50627
35.56211	-83.50627
35.56214	-83.50621
35.56214	-83.50621
35.56217	-83.50614
35.56217	-83.50614
35.56219	-83.50606
35.56219	-83.50606
35.56221	-83.50599
35.56221	-83.50599
35.56224	-83.50594
35.56224	-83.50594
35.56226	-83.50591
35.56226	-83.50591
35.56227	-83.50586
35.56227	-83.50586
35.56225	-83.50579
35.56225	-83.50579
35.56224	-83.50573
35.56224	-83.50573
35.56223	-83.50568
35.56223	-83.50568
35.56223	-83.50563
35.56223	-83.50563
35.56222	-83.50557
35.56222	-83.50557
35.56223	-83.50551
35.56223	-83.50551
35.56221	-83.50546
35.56221	-83.50546
35.56221	-83.50541
35.56221	-83.50541
35.5622	-83.50535
35.5622	-83.50535
35.56219	-83.5053
35.56219	-83.5053
35.56218	-83.50524
35.56218	-83.50524
35.56217	-83.50518
35.56217	-83.50518
35.56216	-83.50511
35.56216	-83.50511
35.56216	-83.50505
35.56216	-83.50505
35.56216	-83.50498
35.56216	-83.50498
35.56217	-83.50493
35.56217	-83.50493
35.56216	-83.5049
35.56216	-83.5049
35.56216	-83.50484
35.56216	-83.50484
35.56215	-83.50477
35.56215	-83.50477
35.56215	-83.50472
35.56215	-83.50472
35.56213	-83.50464
35.56213	-83.50464
35.56213	-83.50457
35.56213	-83.50457
35.56211	-83.5045
35.56211	-83.5045
35.5621	-83.50444
35.5621	-83.50444
35.56206	-83.5044
35.56206	-83.5044
35.56209	-83.50434
35.56209	-83.50434
35.56209	-83.50431
35.56209	-83.50431
35.56209	-83.50428
35.56209	-83.50428
35.56208	-83.50426
35.56208	-83.50426
35.56208	-83.50423
35.56208	-83.50423
35.56208	-83.50416
35.56208	-83.50416
35.56209	-83.50409
35.56209	-83.50409
35.56212	-83.50401
35.56212	-83.50401
35.5621	-83.50395
35.5621	-83.50395
35.56209	-83.50389
35.56209	-83.50389
35.56213	-83.50384
35.56213	-83.50384
35.56212	-83.50378
35.56212	-83.50378
35.56212	-83.50373
35.56212	-83.50373
35.56213	-83.50366
35.56213	-83.50366
35.56214	-83.5036
35.56214	-83.5036
35.56214	-83.50355
35.56214	-83.50355
35.56214	-83.50346
35.56214	-83.50346
35.56214	-83.50339
35.56214	-83.50339
35.56214	-83.5033
35.56214	-83.5033
35.56213	-83.50329
35.56213	-83.50329
35.56214	-83.50328
35.56214	-83.50328
35.56215	-83.50318
35.56215	-83.50318
35.56217	-83.50309
35.56217	-83.50309
35.5622	-83.50302
35.5622	-83.50302
35.56222	-83.50295
35.56222	-83.50295
35.56224	-83.50287
35.56224	-83.50287
35.56222	-83.50285
35.56222	-83.50285
35.56225	-83.50273
35.56225	-83.50273
35.56227	-83.50266
35.56227	-83.50266
35.5623	-83.50259
35.5623	-83.50259
35.56233	-83.50246
35.56233	-83.50246
35.56233	-83.50236
35.56233	-83.50236
35.56234	-83.50228
35.56234	-83.50228
35.56236	-83.5022
35.56236	-83.5022
35.56236	-83.5022
35.56236	-83.5022
35.56236	-83.5022
35.56236	-83.5022
35.56237	-83.50212
35.56237	-83.50212
35.56236	-83.50203
35.56236	-83.50203
35.56233	-83.50199
35.56233	-83.50199
35.56236	-83.50189
35.56236	-83.50189
35.56239	-83.50182
35.56239	-83.50182
35.56239	-83.50174
35.56239	-83.50174
35.56241	-83.50167
35.56241	-83.50167
35.56246	-83.50154
35.56246	-83.50154
35.56246	-83.50153
35.56246	-83.50153
35.56246	-83.50153
35.56246	-83.50153
35.56247	-83.50153
35.56247	-83.50153
35.56247	-83.50153
35.56247	-83.50153
35.56246	-83.50153
35.56246	-83.50153
35.56248	-83.50152
35.56248	-83.50152
35.56248	-83.50147
35.56248	-83.50147
35.56248	-83.50142
35.56248	-83.50142
35.56251	-83.50137
35.56251	-83.50137
35.5625	-83.5013
35.5625	-83.5013
35.56249	-83.50124
35.56249	-83.50124
35.56248	-83.50117
35.56248	-83.50117
35.5625	-83.50111
35.5625	-83.50111
35.56241	-83.50109
35.56241	-83.50109
35.56254	-83.50082
35.56254	-83.50082
35.56255	-83.50075
35.56255	-83.50075
35.56256	-83.50064
35.56256	-83.50064
35.56257	-83.50053
35.56257	-83.50053
35.56259	-83.50048
35.56259	-83.50048
35.5626	-83.50039
35.5626	-83.50039
35.5626	-83.50033
35.5626	-83.50033
35.56263	-83.50027
35.56263	-83.50027
35.56262	-83.5002
35.56262	-83.5002
35.56267	-83.50004
35.56267	-83.50004
35.56272	-83.49998
35.56272	-83.49998
35.56276	-83.49995
35.56276	-83.49995
35.5628	-83.49992
35.5628	-83.49992
35.56286	-83.4999
35.56286	-83.4999
35.56289	-83.49985
35.56289	-83.49985
35.56292	-83.49982
35.56292	-83.49982
35.56295	-83.49978
35.56295	-83.49978
35.56298	-83.49972
35.56298	-83.49972
35.56299	-83.49966
35.56299	-83.49966
35.56301	-83.49958
35.56301	-83.49958
35.56304	-83.49947
35.56304	-83.49947
35.56308	-83.49939
35.56308	-83.49939
35.56311	-83.49932
35.56311	-83.49932
35.56325	-83.49909
35.56325	-83.49909
35.56327	-83.49902
35.56327	-83.49902
35.56329	-83.49894
35.56329	-83.49894
35.56337	-83.49876
35.56337	-83.49876
35.5634	-83.49863
35.5634	-83.49863
35.56341	-83.49858
35.56341	-83.49858
35.5634	-83.4985
35.5634	-83.4985
35.56337	-83.49834
35.56337	-83.49834
35.56333	-83.49828
35.56333	-83.49828
35.56329	-83.49822
35.56329	-83.49822
35.56324	-83.49817
35.56324	-83.49817
35.56321	-83.49811
35.56321	-83.49811
35.56316	-83.49806
35.56316	-83.49806
35.56312	-83.49802
35.56312	-83.49802
35.56308	-83.49797
35.56308	-83.49797
35.56304	-83.49792
35.56304	-83.49792
35.56299	-83.49788
35.56299	-83.49788
35.56298	-83.49786
35.56298	-83.49786
35.56298	-83.49786
35.56298	-83.49786
35.56296	-83.49783
35.56296	-83.49783
35.56292	-83.4978
35.56292	-83.4978
35.56291	-83.49779
35.56291	-83.49779
35.5629	-83.49779
35.5629	-83.49779
35.56291	-83.49779
35.56291	-83.49779
35.56289	-83.49772
35.56289	-83.49772
35.56314	-83.49766
35.56314	-83.49766
35.56314	-83.49766
35.56314	-83.49766
35.56334	-83.49769
35.56334	-83.49769
35.56351	-83.49765
35.56351	-83.49765
35.56376	-83.49762
35.56376	-83.49762
35.56394	-83.4976
35.56394	-83.4976
35.56399	-83.49751
35.56399	-83.49751
35.56406	-83.4974
35.56406	-83.4974
35.564	-83.49727
35.564	-83.49727
35.56401	-83.49722
35.56401	-83.49722
35.56398	-83.49715
35.56398	-83.49715
35.56391	-83.49693
35.56391	-83.49693
35.56391	-83.49684
35.56391	-83.49684
35.56404	-83.49677
35.56404	-83.49677
35.56413	-83.49672
35.56413	-83.49672
35.56425	-83.49674
35.56425	-83.49674
35.56434	-83.49664
35.56434	-83.49664
35.56434	-83.49664
35.56434	-83.49664
35.56446	-83.49657
35.56446	-83.49657
35.56446	-83.49657
35.56446	-83.49657
35.56446	-83.49657
35.56446	-83.49657
35.56449	-83.49654
35.56449	-83.49654
35.56457	-83.49651
35.56457	-83.49651
35.56465	-83.49643
35.56465	-83.49643
35.56473	-83.49642
35.56473	-83.49642
35.56476	-83.4964
35.56476	-83.4964
35.56482	-83.49634
35.56482	-83.49634
35.5649	-83.49631
35.5649	-83.49631
35.56493	-83.49634
35.56493	-83.49634
35.565	-83.49637
35.565	-83.49637
35.5651	-83.49626
35.5651	-83.49626
35.56513	-83.49622
35.56513	-83.49622
35.56515	-83.49614
35.56515	-83.49614
35.56516	-83.49612
35.56516	-83.49612
35.56518	-83.49608
35.56518	-83.49608
35.56521	-83.49602
35.56521	-83.49602
35.56522	-83.496
35.56522	-83.496
35.56524	-83.49596
35.56524	-83.49596
35.56527	-83.49591
35.56527	-83.49591
35.56537	-83.49575
35.56537	-83.49575
35.56546	-83.4957
35.56546	-83.4957
35.56564	-83.49548
35.56564	-83.49548
35.5657	-83.49544
35.5657	-83.49544
35.56575	-83.4954
35.56575	-83.4954
35.56578	-83.49534
35.56578	-83.49534
35.5658	-83.4953
35.5658	-83.4953
35.56583	-83.49526
35.56583	-83.49526
35.56586	-83.49521
35.56586	-83.49521
35.56592	-83.49509
35.56592	-83.49509
35.56595	-83.49504
35.56595	-83.49504
35.56597	-83.49499
35.56597	-83.49499
35.56605	-83.49483
35.56605	-83.49483
35.56608	-83.49477
35.56608	-83.49477
35.56613	-83.49473
35.56613	-83.49473
35.56615	-83.49469
35.56615	-83.49469
35.56615	-83.49469
35.56615	-83.49469
35.56625	-83.4945
35.56625	-83.4945
35.56628	-83.49442
35.56628	-83.49442
35.5663	-83.49439
35.5663	-83.49439
35.56642	-83.49413
35.56642	-83.49413
35.56649	-83.49404
35.56649	-83.49404
35.56661	-83.49387
35.56661	-83.49387
35.56666	-83.49374
35.56666	-83.49374
35.56675	-83.49358
35.56675	-83.49358
35.56678	-83.49351
35.56678	-83.49351
35.56681	-83.49346
35.56681	-83.49346
35.56681	-83.49335
35.56681	-83.49335
35.56683	-83.49327
35.56683	-83.49327
35.56686	-83.4931
35.56686	-83.4931
35.56685	-83.49305
35.56685	-83.49305
35.56684	-83.49302
35.56684	-83.49302
35.56685	-83.49296
35.56685	-83.49296
35.56688	-83.49279
35.56688	-83.49279
35.56689	-83.49272
35.56689	-83.49272
35.5669	-83.49266
35.5669	-83.49266
35.5669	-83.49261
35.5669	-83.49261
35.56689	-83.49254
35.56689	-83.49254
35.56694	-83.49242
35.56694	-83.49242
35.56696	-83.49231
35.56696	-83.49231
35.56698	-83.49225
35.56698	-83.49225
35.56702	-83.49191
35.56702	-83.49191
35.56703	-83.49185
35.56703	-83.49185
35.56704	-83.49179
35.56704	-83.49179
35.56697	-83.49138
35.56697	-83.49138
35.56705	-83.49128
35.56705	-83.49128
35.56708	-83.49123
35.56708	-83.49123
35.56709	-83.49117
35.56709	-83.49117
35.5671	-83.49111
35.5671	-83.49111
35.56707	-83.49103
35.56707	-83.49103
35.56706	-83.491
35.56706	-83.491
35.56705	-83.49093
35.56705	-83.49093
35.56705	-83.49091
35.56705	-83.49091
35.56702	-83.4908
35.56702	-83.4908
35.56704	-83.49052
35.56704	-83.49052
35.56703	-83.49047
35.56703	-83.49047
35.56702	-83.49036
35.56702	-83.49036
35.56704	-83.49026
35.56704	-83.49026
35.56703	-83.4902
35.56703	-83.4902
35.56706	-83.49019
35.56706	-83.49019
35.56709	-83.49015
35.56709	-83.49015
35.5671	-83.49009
35.5671	-83.49009
35.56714	-83.49002
35.56714	-83.49002
35.56714	-83.48999
35.56714	-83.48999
35.56719	-83.48991
35.56719	-83.48991
35.56714	-83.48972
35.56714	-83.48972
35.56713	-83.48968
35.56713	-83.48968
35.56715	-83.48963
35.56715	-83.48963
35.56715	-83.48958
35.56715	-83.48958
35.56719	-83.48955
35.56719	-83.48955
35.56721	-83.48951
35.56721	-83.48951
35.56722	-83.48948
35.56722	-83.48948
35.56726	-83.48943
35.56726	-83.48943
35.56726	-83.48935
35.56726	-83.48935
35.5673	-83.48929
35.5673	-83.48929
35.56732	-83.48921
35.56732	-83.48921
35.56735	-83.48915
35.56735	-83.48915
35.56741	-83.489
35.56741	-83.489
35.56742	-83.48896
35.56742	-83.48896
35.56745	-83.48889
35.56745	-83.48889
35.56748	-83.48883
35.56748	-83.48883
35.56748	-83.48876
35.56748	-83.48876
35.56747	-83.4887
35.56747	-83.4887
35.56749	-83.48863
35.56749	-83.48863
35.56751	-83.48857
35.56751	-83.48857
35.5675	-83.48851
35.5675	-83.48851
35.56753	-83.48844
35.56753	-83.48844
35.56754	-83.48837
35.56754	-83.48837
35.56756	-83.48831
35.56756	-83.48831
35.56758	-83.48822
35.56758	-83.48822
35.56758	-83.48816
35.56758	-83.48816
35.56761	-83.48804
35.56761	-83.48804
35.56764	-83.48798
35.56764	-83.48798
35.56766	-83.48794
35.56766	-83.48794
35.56769	-83.48779
35.56769	-83.48779
35.56771	-83.48774
35.56771	-83.48774
35.56773	-83.48762
35.56773	-83.48762
35.56774	-83.48756
35.56774	-83.48756
35.56775	-83.4875
35.56775	-83.4875
35.56775	-83.48743
35.56775	-83.48743
35.56773	-83.48731
35.56773	-83.48731
35.56775	-83.48725
35.56775	-83.48725
35.56778	-83.4872
35.56778	-83.4872
35.56778	-83.48715
35.56778	-83.48715
35.56778	-83.4871
35.56778	-83.4871
35.56782	-83.48706
35.56782	-83.48706
35.56782	-83.48704
35.56782	-83.48704
35.56785	-83.48673
35.56785	-83.48673
35.56786	-83.48662
35.56786	-83.48662
35.56784	-83.48659
35.56784	-83.48659
35.56784	-83.48654
35.56784	-83.48654
35.56785	-83.48653
35.56785	-83.48653
35.56786	-83.48654
35.56786	-83.48654
35.56788	-83.48644
35.56788	-83.48644
35.56789	-83.48638
35.56789	-83.48638
35.56792	-83.48634
35.56792	-83.48634
35.56789	-83.48628
35.56789	-83.48628
35.56789	-83.48623
35.56789	-83.48623
35.5679	-83.48612
35.5679	-83.48612
35.56792	-83.48607
35.56792	-83.48607
35.56792	-83.48602
35.56792	-83.48602
35.56793	-83.48592
35.56793	-83.48592
35.56796	-83.4859
35.56796	-83.4859
35.56799	-83.48588
35.56799	-83.48588
35.56803	-83.48586
35.56803	-83.48586
35.56805	-83.48583
35.56805	-83.48583
35.5681	-83.48583
35.5681	-83.48583
35.56821	-83.48576
35.56821	-83.48576
35.56825	-83.48572
35.56825	-83.48572
35.56829	-83.48567
35.56829	-83.48567
35.56831	-83.48562
35.56831	-83.48562
35.56833	-83.48559
35.56833	-83.48559
35.56835	-83.48554
35.56835	-83.48554
35.56847	-83.48539
35.56847	-83.48539
35.56849	-83.48532
35.56849	-83.48532
35.56851	-83.48526
35.56851	-83.48526
35.56857	-83.4852
35.56857	-83.4852
35.56857	-83.4851
35.56857	-83.4851
35.56864	-83.4851
35.56864	-83.4851
35.56877	-83.48516
35.56877	-83.48516
35.56877	-83.48516
35.56877	-83.48516
35.56885	-83.4852
35.56885	-83.4852
35.56889	-83.48522
35.56889	-83.48522
35.56892	-83.48525
35.56892	-83.48525
35.56896	-83.4853
35.56896	-83.4853
35.56897	-83.48533
35.56897	-83.48533
35.569	-83.48535
35.569	-83.48535
35.56904	-83.48539
35.56904	-83.48539
35.56903	-83.48539
35.56903	-83.48539
35.56908	-83.48548
35.56908	-83.48548
35.56914	-83.48558
35.56914	-83.48558
35.56921	-83.48578
35.56921	-83.48578
35.56928	-83.48579
35.56928	-83.48579
35.56932	-83.48572
35.56932	-83.48572
35.56933	-83.48568
35.56933	-83.48568
35.56936	-83.48567
35.56936	-83.48567
35.56938	-83.48563
35.56938	-83.48563
35.5694	-83.48557
35.5694	-83.48557
35.56948	-83.48545
35.56948	-83.48545
35.5695	-83.48542
35.5695	-83.48542
35.5695	-83.48542
35.5695	-83.48542
35.56955	-83.48533
35.56955	-83.48533
35.56958	-83.48531
35.56958	-83.48531
35.56961	-83.48526
35.56961	-83.48526
35.56963	-83.4852
35.56963	-83.4852
35.56966	-83.48517
35.56966	-83.48517
35.56973	-83.48511
35.56973	-83.48511
35.56978	-83.4851
35.56978	-83.4851
35.56981	-83.48506
35.56981	-83.48506
35.5699	-83.48501
35.5699	-83.48501
35.56994	-83.48499
35.56994	-83.48499
35.56997	-83.48496
35.56997	-83.48496
35.57001	-83.48495
35.57001	-83.48495
35.57003	-83.48489
35.57003	-83.48489
35.57006	-83.48472
35.57006	-83.48472
35.57014	-83.48473
35.57014	-83.48473
35.5702	-83.48466
35.5702	-83.48466
35.57024	-83.4845
35.57024	-83.4845
35.57027	-83.48446
35.57027	-83.48446
35.57034	-83.48438
35.57034	-83.48438
35.57036	-83.48432
35.57036	-83.48432
35.57037	-83.48428
35.57037	-83.48428
35.57038	-83.48423
35.57038	-83.48423
35.57038	-83.48417
35.57038	-83.48417
35.57043	-83.48416
35.57043	-83.48416
35.57049	-83.48415
35.57049	-83.48415
35.57052	-83.48411
35.57052	-83.48411
35.57057	-83.48409
35.57057	-83.48409
